URL,ID,MPN,NAME,BRAND,CATEGORY,TAG,OVERVIEW,FEATURE_1,FEATURE_2,FEATURE_3,FEATURE_4,FEATURE_5,FEATURE_6,FEATURE_7,FEATURE_8,FEATURE_9,FEATURE_10,FEATURE_11,FEATURE_12,FEATURE_13,FEATURE_14,FEATURE_15,FEATURE_16,FEATURE_17,FEATURE_18,FEATURE_19,FEATURE_20,FEATURE_21,FEATURE_22,FEATURE_23,FEATURE_24,FEATURE_25,FEATURE_26,FEATURE_27,FEATURE_28,FEATURE_29,FEATURE_30,FEATURE_31,FEATURE_32,FEATURE_33,FEATURE_34,FEATURE_35,FEATURE_36,FEATURE_37,FEATURE_38,FEATURE_39,FEATURE_40,FEATURE_41,FEATURE_42,FEATURE_43,FEATURE_44,FEATURE_45,FEATURE_46,FEATURE_47,FEATURE_48,FEATURE_49,FEATURE_50,FEATURE_51,SPEC_HEADER_1,SPEC_VALUE_1,SPEC_HEADER_2,SPEC_VALUE_2,SPEC_HEADER_3,SPEC_VALUE_3,SPEC_HEADER_4,SPEC_VALUE_4,SPEC_HEADER_5,SPEC_VALUE_5,SPEC_HEADER_6,SPEC_VALUE_6,SPEC_HEADER_7,SPEC_VALUE_7,SPEC_HEADER_8,SPEC_VALUE_8,SPEC_HEADER_9,SPEC_VALUE_9,SPEC_HEADER_10,SPEC_VALUE_10,SPEC_HEADER_11,SPEC_VALUE_11,SPEC_HEADER_12,SPEC_VALUE_12,SPEC_HEADER_13,SPEC_VALUE_13,SPEC_HEADER_14,SPEC_VALUE_14,SPEC_HEADER_15,SPEC_VALUE_15,SPEC_HEADER_16,SPEC_VALUE_16,SPEC_HEADER_17,SPEC_VALUE_17,SPEC_HEADER_18,SPEC_VALUE_18,SPEC_HEADER_19,SPEC_VALUE_19,SPEC_HEADER_20,SPEC_VALUE_20,SPEC_HEADER_21,SPEC_VALUE_21,SPEC_HEADER_22,SPEC_VALUE_22,SPEC_HEADER_23,SPEC_VALUE_23,SPEC_HEADER_24,SPEC_VALUE_24,SPEC_HEADER_25,SPEC_VALUE_25,SPEC_HEADER_26,SPEC_VALUE_26,SPEC_HEADER_27,SPEC_VALUE_27,SPEC_HEADER_28,SPEC_VALUE_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IMG_SRC_1,IMG_SRC_2,IMG_SRC_3,IMG_SRC_4,IMG_SRC_5,IMG_SRC_6,IMG_SRC_7,IMG_SRC_8,IMG_SRC_9,IMG_SRC_10,IMG_SRC_11,IMG_SRC_12,IMG_SRC_13,IMG_SRC_14,IMG_SRC_15,IMG_SRC_16,IMG_SRC_17,IMG_SRC_18,IMG_SRC_19,IMG_SRC_20,IMG_SRC_21,IMG_SRC_22,IMG_SRC_23,IMG_SRC_24,IMG_SRC_25,IMG_SRC_26,IMG_SRC_27,IMG_SRC_28,IMG_SRC_29,IMG_SRC_30,IMG_SRC_31,IMG_SRC_32,IMG_SRC_33,IMG_SRC_34,IMG_SRC_35,IMG_SRC_36,IMG_SRC_37,IMG_SRC_38,IMG_SRC_39,IMG_SRC_40,IMG_SRC_41,IMG_SRC_42,IMG_SRC_43,IMG_SRC_44,IMG_SRC_45,IMG_SRC_46,IMG_SRC_47,IMG_SRC_48,IMG_SRC_49,IMG_SRC_50,IMG_SRC_51,IMG_SRC_52,IMG_SRC_53,IMG_SRC_54,IMG_SRC_55,IMG_SRC_56,IMG_SRC_57,IMG_SRC_58,IMG_SRC_59,IMG_SRC_60
http://www.maxwarehouse.com/products/3m-hand-masker-36-in-w-x-17-in-l-white-synthetic-fiber-wood-refinishers-tack-cloth,ACE-17670-1,,3M Hand-Masker 36 in. W x 17 in. L White Synthetic Fiber Wood Refinisher's Tack Cloth,3M,Home > Paint > Paint Tools and Supplies,"<div class=""detail"" id=""product_description"" itemprop=""description"">
                
                    17"" x 36"", Single-Ply, Tack Cloth, Removes Dust, Dirt, Lint &amp; Other Particles.

                
                </div>","17"" x 36"", Single-Ply, Tack Cloth, Removes Dust, Dirt, Lint & Other Particles.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UPC,51111101322,Manufacturer Part No,10132NA,Brand Name,3M,Length,17 in.,Width,36 in.,Material,Synthetic Fiber,Product Type,Wood Refinisher's Tack Cloth,Color,White,Number in Package,1 pk,Packaging Type,Bagged,Sub Brand,Tack Cloth,California residents see,Prop 65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.maxwarehouse.com/products/3m-jumbo-hook-holds-7-5-lb-1-hook-and-4-adhesive-pack-of-4,ACE-5146774,Model: 17004ES,3M Command Jumbo Plastic Hook 4-1/4 In. L 1 Pk,3M,Home > Storage and Organization,"<div class=""detail"" id=""product_description"" itemprop=""description"">
                
                    Command Hooks are available in a wide range of designs to match your individual style and decor. They also come in a variety of sizes and hold a surprising amount of weight - up to seven and a half pounds! Forget about nails, screws and tacks, Command Hooks are fast and easy to hang! Using the revolutionary Command Adhesive, stick to many surfaces, including paint, wood, tile and more. Yet, they also come off leaving no holes, marks, sticky residue or stains. Rehanging them is as easy as applying a Command Refill Strip, so you can take down, move and reuse them again and again! *

                
                </div>","Command Hooks are available in a wide range of designs to match your individual style and decor. They also come in a variety of sizes and hold a surprising amount of weight - up to seven and a half pounds! Forget about nails, screws and tacks, Command Hooks are fast and easy to hang! Using the revolutionary Command Adhesive, stick to many surfaces, including paint, wood, tile and more. Yet, they also come off leaving no holes, marks, sticky residue or stains. Rehanging them is as easy as applying a Command Refill Strip, so you can take down, move and reuse them again and again! ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UPC,51131705340,Manufacturer Part No,17004ES,Size Class,Jumbo,Material,Plastic,Product Type,Hook,Number in Package,1 pk,Length,4-1/4 in.,Usage,Multi-Purpose Use,Self Adhesive,Yes,Color,White,Indoor or Outdoor,Indoor and Outdoor,Hardware Included,No Hardware Needed,Width,2 in.,Packaging Type,Carded,Finish,Gloss,Installation Type,No Installation Needed,Easy Install,Yes,Depth,1.625 inch,Capacity,5 lb. cap.,Brand Name,Command,California residents see,Prop 65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.maxwarehouse.com/products/3m-large-hook-holds-5-lb-1-hook-and-2-adhesive-pack-of-6,ACE-5095849,Model: 17003ES,3M Command Large Plastic Hook 3-7/8 In. L 1 Pk,3M,Home > Storage and Organization,"<div class=""detail"" id=""product_description"" itemprop=""description"">
                
                    Command Hooks are available in a wide range of designs to match your individual style and decor. They also come in a variety of sizes and hold a surprising amount of weight - up to seven and a half pounds! Forget about nails, screws and tacks, Command Hooks are fast and easy to hang! Using the revolutionary Command Adhesive, stick to many surfaces, including paint, wood, tile and more. Yet, they also come off leaving no holes, marks, sticky residue or stains. Rehanging them is as easy as applying a Command Refill Strip, so you can take down, move and reuse them again and again! *

                
                </div>","Command Hooks are available in a wide range of designs to match your individual style and decor. They also come in a variety of sizes and hold a surprising amount of weight - up to seven and a half pounds! Forget about nails, screws and tacks, Command Hooks are fast and easy to hang! Using the revolutionary Command Adhesive, stick to many surfaces, including paint, wood, tile and more. Yet, they also come off leaving no holes, marks, sticky residue or stains. Rehanging them is as easy as applying a Command Refill Strip, so you can take down, move and reuse them again and again! ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UPC,51131651425,Manufacturer Part No,17003ES,Size Class,Large,Material,Plastic,Product Type,Hook,Length,3-7/8 in.,Number in Package,1 pk,Installation Type,No Installation Needed,Color,White,Self Adhesive,Yes,Easy Install,Yes,Packaging Type,Carded,Indoor or Outdoor,Indoor and Outdoor,Usage,Multi-Purpose Use,Finish,Gloss,Hardware Included,No Hardware Needed,Width,2.75 in.,Depth,1 inch,Capacity,1 lb. cap.,Replacement mounting strips Ace No. 9064767 (sold,Replacement mounting strips Ace No. 9064767 (sold separately),Brand Name,Command,California residents see,Prop 65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.maxwarehouse.com/products/3m-marine-vinyl-cleaner-and-restorer-15-oz-lemon,ACE-8192676,Model: 9029,3M Cleaner/Polish Liquid 16.9 oz,3M,Home > LAWN & GARDEN > OUTDOOR LIVING > OUTDOOR RECREATION,"<div class=""detail"" id=""product_description"" itemprop=""description"">
                
                    3M marine vinyl cleaner restorer 15 Oz. Spray 7109029 Cleans, shines, conditions and protects vinyl, rubber and plastic surfaces. Deep cleans dirt and grime, enhances appearance. Restores natural sheen, protects surfaces. Fresh lemon scent.

                
                </div>","3M marine vinyl cleaner restorer 15 Oz. Spray 7109029 Cleans, shines, conditions and protects vinyl, rubber and plastic surfaces. Deep cleans dirt and grime, enhances appearance. Restores natural sheen, protects surfaces. Fresh lemon scent.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weight (lb),1.23,Length (in.),2.05,Width (in.),4.35,Height (in.),10,UPC,51131169043,Manufacturer Part No,9029,Brand Name,3M,Product Type,Cleaner/Polish,Product Form,Liquid,Number in Package,1 pk,Packaging Type,Bottle,Container Size,16.9 oz,California residents see,Prop 65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.maxwarehouse.com/products/3m-masking-film-48-x-180-hand-masker,ACE-1018480,Model: AMF48,"Maskng Film Clr 48""X180'",3M,Home > Paint > Paint Tools and Supplies > Plastic Sheeting,"<div class=""detail"" id=""product_description"" itemprop=""description"">
                
                    This easy to unfold film will quickly prepare your working area and prevent liquids and dust from leaking.  It features a static cling action to keep the film in place, especially when using spray equipment or using it outdoors. It is also flake resistant.

                
                </div>","This easy to unfold film will quickly prepare your working area and prevent liquids and dust from leaking. It features a static cling action to keep the film in place, especially when using spray equipment or using it outdoors. It is also flake resistant.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weight (lb),1.36,Length (in.),2.55,Width (in.),2.55,Height (in.),12.4,UPC,51141900384,Manufacturer Part No,AMF48,Brand Name,3M,Sub Brand,Hand-Masker,Length,180 ft.,Material,Plastic,Product Type,Masking Film,Color,Clear,Indoor or Outdoor,Indoor and Outdoor,Packaging Type,Sleeve,Width,48 in.,Number in Package,1 pk,Thickness,0.35 mil,California residents see,Prop 65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.maxwarehouse.com/products/3m-masking-film-99-x-100-hand-masker,ACE-1052497,Model: AMF99,"Masking Film 99""X90'",3M,Home > Paint > Paint Tools and Supplies > Plastic Sheeting,"<div class=""detail"" id=""product_description"" itemprop=""description"">
                
                    3M Hand-Masker Advanced Masking Film AMF99 is 3M's most flake resistant film for multi-coat paint applications. Use with 3M Hand-Masker M3000 Dispenser for fast paint masking. Great for dust and overspray containment. Is easy to unfold and use. Use to mask baseboards and trim. Use indoors and outdoors. Saves time and money.

                
                </div>",3M Hand-Masker Advanced Masking Film AMF99 is 3M's most flake resistant film for multi-coat paint applications. Use with 3M Hand-Masker M3000 Dispenser for fast paint masking. Great for dust and overspray containment. Is easy to unfold and use. Use to mask baseboards and trim. Use indoors and outdoors. Saves time and money.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weight (lb),1.42,Length (in.),2.55,Width (in.),2.55,Height (in.),12.8,UPC,51141900407,Manufacturer Part No,AMF99,Brand Name,3M,Sub Brand,Hand-Masker,Width,99 in.,Material,Plastic,Product Type,Masking Film,Number in Package,1 pk,Color,Clear,Length,90 ft.,Packaging Type,Sleeve,Indoor or Outdoor,Indoor and Outdoor,Thickness,0.35 mil,California residents see,Prop 65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.maxwarehouse.com/products/3m-medium-hook-holds-3-lb-2-hooks-and-4-adhesive-pack-of-6,ACE-5095880,Model: 17001ES,3M Command Medium Plastic Hook 3-7/8 in. L 2 pk,3M,Home > Storage and Organization,"<div class=""detail"" id=""product_description"" itemprop=""description"">
                
                    Command Hooks are available in a wide range of designs to match your individual style and decor. They also come in a variety of sizes and hold a surprising amount of weight - up to seven and a half pounds! Forget about nails, screws and tacks, Command Hooks are fast and easy to hang! Using the revolutionary Command Adhesive, stick to many surfaces, including paint, wood, tile and more. Yet, they also come off leaving no holes, marks, sticky residue or stains. Rehanging them is as easy as applying a Command Refill Strip, so you can take down, move and reuse them again and again! *

                
                </div>","Command Hooks are available in a wide range of designs to match your individual style and decor. They also come in a variety of sizes and hold a surprising amount of weight - up to seven and a half pounds! Forget about nails, screws and tacks, Command Hooks are fast and easy to hang! Using the revolutionary Command Adhesive, stick to many surfaces, including paint, wood, tile and more. Yet, they also come off leaving no holes, marks, sticky residue or stains. Rehanging them is as easy as applying a Command Refill Strip, so you can take down, move and reuse them again and again! ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UPC,51131651418,Manufacturer Part No,17001ES,Size Class,Medium,Material,Plastic,Product Type,Hook,Number in Package,2 pk,Length,3-7/8 in.,Color,White,Usage,Multi-Purpose Use,Packaging Type,Carded,Self Adhesive,Yes,Finish,Gloss,Indoor or Outdoor,Indoor and Outdoor,Installation Type,No Installation Needed,Easy Install,Yes,Width,0.88 in.,Hardware Included,No Hardware Needed,Depth,1 inch,Capacity,3 lb. cap.,Replacement mounting strips Ace No. 9064767 (sold,Replacement mounting strips Ace No. 9064767 (sold separately),Brand Name,Command,California residents see,Prop 65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.maxwarehouse.com/products/3m-mini-hooks-holds-0-5-lb-white-pack-of-6,ACE-5091301,Model: 17006ES,3M Command Mini Plastic Hook 11/8 in. L 6 pk,3M,Home > Storage and Organization,"<div class=""detail"" id=""product_description"" itemprop=""description"">
                
                    Command Hooks are available in a wide range of designs to match your individual style and decor. They also come in a variety of sizes and hold a surprising amount of weight - up to seven and a half pounds! Forget about nails, screws and tacks, Command Hooks are fast and easy to hang! Using the revolutionary Command Adhesive, stick to many surfaces, including paint, wood, tile and more. Yet, they also come off leaving no holes, marks, sticky residue or stains. Rehanging them is as easy as applying a Command Refill Strip, so you can take down, move and reuse them again and again! *

                
                </div>","Command Hooks are available in a wide range of designs to match your individual style and decor. They also come in a variety of sizes and hold a surprising amount of weight - up to seven and a half pounds! Forget about nails, screws and tacks, Command Hooks are fast and easy to hang! Using the revolutionary Command Adhesive, stick to many surfaces, including paint, wood, tile and more. Yet, they also come off leaving no holes, marks, sticky residue or stains. Rehanging them is as easy as applying a Command Refill Strip, so you can take down, move and reuse them again and again! ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UPC,51131705333,Manufacturer Part No,17006ES,Size Class,Mini,Product Type,Hook,Material,Plastic,Length,11/8 in.,Number in Package,6 pk,Usage,Multi-Purpose Use,Installation Type,No Installation Needed,Finish,Gloss,Packaging Type,Carded,Indoor or Outdoor,Indoor,Hardware Included,No Hardware Needed,Color,White,Self Adhesive,Yes,Easy Install,Yes,Depth,0.75 inch,Capacity,0.5 lb. cap.,Brand Name,Command,California residents see,Prop 65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.maxwarehouse.com/products/3m-outdoor-step-and-ladder-treads-2-x-5-yard-black,ACE-1009273,Model: 610B-R2X180,3M Safety-Walk Black Step and Ladder Tread Tape 2 in. W X 15 ft. L 1 pk,3M,Home > Paint > Glues And Tape > Tapes,"<div class=""detail"" id=""product_description"" itemprop=""description"">
                
                    Apply this adhesive tread to ladders and outdoor and indoor walkways and steps to prevent slips and falls, and are comfortable on bare feet.  Made of durable resistant material, it can be cut to size. It can be used on metal, wood, and concrete surfaces.

                
                </div>","Apply this adhesive tread to ladders and outdoor and indoor walkways and steps to prevent slips and falls, and are comfortable on bare feet. Made of durable resistant material, it can be cut to size. It can be used on metal, wood, and concrete surfaces.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weight (lb),0.91,Length (in.),1.6,Width (in.),9.3,Height (in.),16.3,UPC,51131594371,Manufacturer Part No,610B-R2X180,Brand Name,3M,Color,Black,Package Size,1 pk,Length,15 ft.,Width,2 in.,Sub Brand,Safety-Walk,Product Type,Step and Ladder Tread Tape,California residents see,Prop 65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.maxwarehouse.com/products/3m-outdoor-step-and-ladder-treads-2-x-9-black-package-6,ACE-1009281,Model: 610B-T2X9-6PK,3M Black Anti-Slip Tape 2 in. W X 9 in. L 6 pk,3M,Home > Paint > Glues And Tape > Tapes,"<div class=""detail"" id=""product_description"" itemprop=""description"">
                
                    Apply this adhesive tread to ladders and outdoor and indoor walkways and steps to prevent slips and falls, and are comfortable on bare feet.  Made of durable resistant material, it can be cut to size. It can be used on metal, wood, and concrete surfaces.

                
                </div>","Apply this adhesive tread to ladders and outdoor and indoor walkways and steps to prevent slips and falls, and are comfortable on bare feet. Made of durable resistant material, it can be cut to size. It can be used on metal, wood, and concrete surfaces.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weight (lb),0.2,Length (in.),0.2,Width (in.),3,Height (in.),10.8,UPC,51131594395,Manufacturer Part No,610B-T2X9-6PK,Brand Name,3M,Color,Black,Product Type,Anti-Slip Tape,Width,2 in.,Length,9 in.,Package Size,6 pk,California residents see,Prop 65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.maxwarehouse.com/products/3m-pro-grade-precision-11-in-l-x-9-in-w-100-grit-ceramic-sanding-sheet-3-pk,JEN-9000-6119,,3M Pro Grade Precision 11 in. L X 9 in. W 100 Grit Ceramic Sanding Sheet 3 pk,3M,"Home > Paint > Paint Tools and Supplies > Sandpaper, Patching and Repair","<div class=""detail"" id=""product_description"" itemprop=""description"">
                
                    3M Pro Grade Precision Advanced abrasives are now better than ever thanks to the combination of no-slip grip backing and premium mineral technology. Ideal for paint, wood and metal surfaces. Rinse and reuse.

                
                </div>","3M Pro Grade Precision Advanced abrasives are now better than ever thanks to the combination of no-slip grip backing and premium mineral technology. Ideal for paint, wood and metal surfaces. Rinse and reuse.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weight (lb),0.29,Length (in.),0.13,Width (in.),9.34,Height (in.),12.1,UPC,51141342689,Manufacturer Part No,26100TRI-3,Brand Name,3M,Length,11 in.,Width,9 in.,Grit,100 Grit,Material,Ceramic,Number in Package,3 pk,Product Type,Sanding Sheet,Packaging Type,Carded,Grit Type,Medium,Wet or Dry,Wet and Dry,Sub Brand,Pro Grade Precision,Recommended Surface,"Paint, Wood or Metal",California residents see,Prop 65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.maxwarehouse.com/products/3m-pro-grade-precision-11-in-l-x-9-in-w-180-grit-ceramic-sanding-sheet-3-pk,JEN-9000-6123,,3M Pro Grade Precision 11 in. L X 9 in. W 180 Grit Ceramic Sanding Sheet 3 pk,3M,"Home > Paint > Paint Tools and Supplies > Sandpaper, Patching and Repair","<div class=""detail"" id=""product_description"" itemprop=""description"">
                
                    Get the job done in a flash with the help of 3M™ SandBlaster™ No Slip Grip™ Sanding Sheets. This premium sandpaper makes sanding your surface a breeze with its No Slip Grip™ backing and high quality materials. Each large sheet is perfect for customizing to your needs and its unique coating resists clogging. Whether you're sanding wood, drywall or metal, each sheet can be used on wet or dry surfaces and the durable backing stands up to the job. Whether you're working construction or refinishing a piece of furniture, rely on 3M™ SandBlaster™ Advanced Sanding Sheets to get the job done right.

                
                </div>","Get the job done in a flash with the help of 3M™ SandBlaster™ No Slip Grip™ Sanding Sheets. This premium sandpaper makes sanding your surface a breeze with its No Slip Grip™ backing and high quality materials. Each large sheet is perfect for customizing to your needs and its unique coating resists clogging. Whether you're sanding wood, drywall or metal, each sheet can be used on wet or dry surfaces and the durable backing stands up to the job. Whether you're working construction or refinishing a piece of furniture, rely on 3M™ SandBlaster™ Advanced Sanding Sheets to get the job done right.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weight (lb),0.23,Length (in.),0.13,Width (in.),9.34,Height (in.),12.1,UPC,51141342702,Manufacturer Part No,26180TRI-3,Brand Name,3M,Length,11 in.,Width,9 in.,Grit,180 Grit,Material,Ceramic,Product Type,Sanding Sheet,Number in Package,3 pk,Grit Type,Fine,Wet or Dry,Wet and Dry,Packaging Type,Carded,Sub Brand,Pro Grade Precision,Recommended Surface,"Paint, Wood or Metal",California residents see,Prop 65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.maxwarehouse.com/products/3m-pro-pak-11-in-l-x-9-in-w-100-grit-aluminum-oxide-sandpaper-25-pk,EJD-1002957,,3M Pro-Pak 11 in. L X 9 in. W 100 Grit Aluminum Oxide Sandpaper 25 pk,3M,,"<div class=""detail"" id=""product_description"" itemprop=""description"">
                
                    3M Pro-Pak Aluminum Oxide Sandpaper are the abrasives are the choice of professionals for sanding a wide variety of materials and surfaces. This durable sandpaper and outlasts ordinary glue bond paper. Made with aluminum oxide minerals. Life cut of the sandpaper and outlasts ordinary glue bond paper.
<br/>
<ul>
<li>Brand Name: 3M</li>
<li>Sub Brand: Pro-Pak</li>
<li>Length: 11 in.</li>
<li>Width: 9 in.</li>
<li>Grit: 100 Grit</li>
<li>Material: Aluminum Oxide</li>
<li>Product Type: Sandpaper</li>
<li>Number in Package: 25 pk</li>
<li>Grit Type: Medium</li>
<li>Wet or Dry: Wet and Dry</li>
<li>Recommended Surface: General Purpose Sanding, Wood, Metal, plastic</li>
<li>Packaging Type: Boxed</li>
</ul>
</div>",3M Pro-Pak Aluminum Oxide Sandpaper are the abrasives are the choice of professionals for sanding a wide variety of materials and surfaces. This durable sandpaper and outlasts ordinary glue bond paper. Made with aluminum oxide minerals. Life cut of the sandpaper and outlasts ordinary glue bond paper.     ,Brand Name: 3M,Sub Brand: Pro-Pak,Length: 11 in.,Width: 9 in.,Grit: 100 Grit,Material: Aluminum Oxide,Product Type: Sandpaper,Number in Package: 25 pk,Grit Type: Medium,Wet or Dry: Wet and Dry,"Recommended Surface: General Purpose Sanding, Wood, Metal, plastic",Packaging Type: Boxed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UPC,51144021147,Manufacturer Part No,99404NA,Brand Name,3M,Sub Brand,Pro-Pak,Length,11 in.,Width,9 in.,Grit,100 Grit,Material,Aluminum Oxide,Product Type,Sandpaper,Number in Package,25 pk,Grit Type,Medium,Wet or Dry,Wet and Dry,Recommended Surface,"General Purpose Sanding, Wood, Metal, plastic",Packaging Type,Boxed,California residents see,Prop 65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
